date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:13%20GMT	https://www.stryderusa.com/?p=3037	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index8fda.html	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:14	3153/3153	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:13%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fthe-hot-seat-5-tips-for-drivers-during-heat-waves%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embedc5d3	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:14	7244/7244	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f3e7-1c4c%22	https://www.stryderusa.com/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1708782567	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/global/et-divi-customizer-global.min91b7.css	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:15	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc68-240f%22	https://www.stryderusa.com/wp-content/et-cache/3037/et-core-unified-tb-626-3037.min.css?ver=1708784744	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3037/et-core-unified-tb-626-3037.min04c7.css	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:17	6402/6402	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:15%20GMT	https://www.stryderusa.com/wp-json/wp/v2/users/2	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/users/2.json	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/)
17:53:18	96256/96256	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:15%20GMT	https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/index.html	(from https://www.stryderusa.com/the-hot-seat-5-tips-for-drivers-during-heat-waves/)
17:53:18	92328/92328	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:15%20GMT	https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/2/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/2/index.html	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/)
17:53:18	67461/67461	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/author/ksakalauskasgo-stryder-com/feed/index.html	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/)
17:53:19	17164/17164	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9f3f0-430c%22	https://www.stryderusa.com/wp-content/et-cache/626/et-core-unified-cpt-626.min.css?ver=1708782576	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/626/et-core-unified-cpt-626.minf767.css	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/)
17:53:20	4476/4476	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:19%20GMT	https://www.stryderusa.com/wp-json/wp/v2/categories/1	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/categories/1.json	(from https://www.stryderusa.com/category/uncategorized/)
17:53:20	36147/36147	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/category/uncategorized/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/category/uncategorized/feed/index.html	(from https://www.stryderusa.com/category/uncategorized/)
17:53:21	17444/17444	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:20%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3034	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3034.json	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:21	1005/1005	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/feed/index.html	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:21	3002/3002	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:20%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fnavigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed79f4.json	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:20%20GMT	https://www.stryderusa.com/?p=3034	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index514f.html	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:22	3169/3169	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:21%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fnavigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed130d	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:22	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc67-240f%22	https://www.stryderusa.com/wp-content/et-cache/3034/et-core-unified-tb-626-3034.min.css?ver=1708784743	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3034/et-core-unified-tb-626-3034.min1331.css	(from https://www.stryderusa.com/navigating-the-logistics-landscape-the-role-of-full-truckload-shipping-in-warehouse-canada/)
17:53:23	16776/16776	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:22%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3032	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3032.json	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:23	993/993	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/feed/index.html	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:23	2967/2967	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:22%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fthe-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed7006.json	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:23%20GMT	https://www.stryderusa.com/?p=3032	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index2116.html	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:25	3134/3134	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:24%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fthe-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed2517	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:26	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc66-240f%22	https://www.stryderusa.com/wp-content/et-cache/3032/et-core-unified-tb-626-3032.min.css?ver=1708784742	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3032/et-core-unified-tb-626-3032.min13ac.css	(from https://www.stryderusa.com/the-dynamics-of-drayage-transportation-and-the-role-of-the-largest-intermodal-carriers/)
17:53:27	16656/16656	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:26%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3031	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3031.json	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:27	981/981	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/feed/index.html	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:27	3002/3002	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:26%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fspecialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed1a23.json	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:26%20GMT	https://www.stryderusa.com/?p=3031	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index0fef.html	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:28	3169/3169	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:27%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fspecialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed645f	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:28	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc65-240f%22	https://www.stryderusa.com/wp-content/et-cache/3031/et-core-unified-tb-626-3031.min.css?ver=1708784741	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3031/et-core-unified-tb-626-3031.min50d2.css	(from https://www.stryderusa.com/specialized-freight-carriers-enhancing-canadian-warehouse-and-logistics-operations/)
17:53:29	2894/2894	---MCZ	200	added ('OK')	text/css	etag:W/%22657360df-b4e%22	https://www.stryderusa.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.8.4	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/contact-form-7/includes/css/styles69c8.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:29	38599/38599	---MCZ	200	added ('OK')	text/css	etag:W/%226573613d-96c7%22	https://www.stryderusa.com/wp-content/plugins/wp-job-openings/assets/css/general.min.css?ver=3.4.3	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/wp-job-openings/assets/css/general.mincd45.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:29	31002/31002	---MCZ	200	added ('OK')	text/css	etag:W/%2265736150-791a%22	https://www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/font-awesome.min.css?ver=3.5	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/font-awesome.min1bba.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:30	1576/1576	---MCZ	200	added ('OK')	text/css	etag:W/%2265736150-628%22	https://www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/slick.css?ver=3.5	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/slick1bba.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:30	20133/20133	---MCZ	200	added ('OK')	text/css	etag:W/%2265736150-4ea5%22	https://www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/wtwp-public.css?ver=3.5	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/wp-testimonial-with-widget/assets/css/wtwp-public1bba.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:31	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%224083f5d376eb849a458cc790b53ba080%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	C:/Users/hp/Downloads/test%201/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:31	824028/824028	---MCZ	200	added ('OK')	text/css	etag:W/%2262d593aa-c92dc%22	https://www.stryderusa.com/wp-content/themes/Divi/style-static.min.css?ver=4.17.6	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/themes/Divi/style-static.min838c.css	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:31	11117/11117	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657360df-2b6d%22	https://www.stryderusa.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.4	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/contact-form-7/includes/swv/js/index69c8.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:32	13182/13182	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657360df-337e%22	https://www.stryderusa.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8.4	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/contact-form-7/includes/js/index69c8.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:33	96642/96642	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:31%20GMT	https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/index.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:33	92009/92009	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:31%20GMT	https://www.stryderusa.com/category/drivers/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/category/drivers/index.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:34	1343/1343	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d593ab-53f%22	https://www.stryderusa.com/wp-content/themes/Divi/core/admin/js/common.js?ver=4.17.6	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/themes/Divi/core/admin/js/common838c.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:35	92680/92680	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:32%20GMT	https://www.stryderusa.com/embracing-inclusivity-and-diversity-in-the-workplace-the-key-to-success/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/embracing-inclusivity-and-diversity-in-the-workplace-the-key-to-success/index.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:36	94228/94228	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:33%20GMT	https://www.stryderusa.com/blog/page/3/?et_blog	C:/Users/hp/Downloads/test%201/www.stryderusa.com/blog/page/3/indexf83b.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:36	96247/96247	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:33%20GMT	https://www.stryderusa.com/connecting-the-nation-navigating-domestic-cargo-shipping-and-domestic-freight-carriers/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/connecting-the-nation-navigating-domestic-cargo-shipping-and-domestic-freight-carriers/index.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:37	95491/95491	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:34%20GMT	https://www.stryderusa.com/blog/?et_blog	C:/Users/hp/Downloads/test%201/www.stryderusa.com/blog/indexf83b.html	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:37	934/934	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657360df-3a6%22	https://www.stryderusa.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.8.4	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/plugins/contact-form-7/modules/recaptcha/index69c8.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:37	3349/3349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d593ab-d15%22	https://www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.17.6	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids838c.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:37	9318/9318	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d593ab-2466%22	https://www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.17.6	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart838c.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:38	8574/8574	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d593ab-217e%22	https://www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=4.17.6	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore838c.js	(from https://www.stryderusa.com/blog/page/2/?et_blog)
17:53:39	1026/1026	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/feed/index.html	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:39	17463/17463	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:38%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3030	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3030.json	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:40	3089/3089	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:38%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fintermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed2614.json	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:39%20GMT	https://www.stryderusa.com/?p=3030	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index6a77.html	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:40	3256/3256	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:39%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fintermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed213d	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:42	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc64-240f%22	https://www.stryderusa.com/wp-content/et-cache/3030/et-core-unified-tb-626-3030.min.css?ver=1708784740	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3030/et-core-unified-tb-626-3030.min6951.css	(from https://www.stryderusa.com/intermodal-trucking-and-container-transloading-streamlining-cargo-transport-in-a-globalized-world/)
17:53:44	93474/93474	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:41%20GMT	https://www.stryderusa.com/specialized-freight-carriers-and-logistics-warehouse-management/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/specialized-freight-carriers-and-logistics-warehouse-management/index.html	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/2/)
17:53:44	92775/92775	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:41%20GMT	https://www.stryderusa.com/full-truckload-services-and-optimal-warehouse-transportation/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/full-truckload-services-and-optimal-warehouse-transportation/index.html	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/2/)
17:53:45	92189/92189	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:41%20GMT	https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/3/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/3/index.html	(from https://www.stryderusa.com/author/ksakalauskasgo-stryder-com/page/2/)
17:53:45	1014/1014	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/feed/index.html	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:45	17798/17798	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:43%20GMT	https://www.stryderusa.com/wp-json/wp/v2/posts/3023	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/posts/3023.json	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:45	3050/3050	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:44%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fstreamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems%2F	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed3eca.json	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Mar%202024%2012:23:44%20GMT	https://www.stryderusa.com/?p=3023	C:/Users/hp/Downloads/test%201/www.stryderusa.com/index8d33.html	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:46	3217/3217	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Mar%202024%2012:23:45%20GMT	https://www.stryderusa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stryderusa.com%2Fstreamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems%2F&format=xml	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/oembed/1.0/embed674c	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:46	9231/9231	---MCZ	200	added ('OK')	text/css	etag:W/%2265d9fc63-240f%22	https://www.stryderusa.com/wp-content/et-cache/3023/et-core-unified-tb-626-3023.min.css?ver=1708784739	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-content/et-cache/3023/et-core-unified-tb-626-3023.minff77.css	(from https://www.stryderusa.com/streamlining-logistics-exploring-straight-truck-dispatch-services-and-yard-management-systems/)
17:53:48	4342/4342	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Mar%202024%2012:23:46%20GMT	https://www.stryderusa.com/wp-json/wp/v2/categories/33	C:/Users/hp/Downloads/test%201/www.stryderusa.com/wp-json/wp/v2/categories/33.json	(from https://www.stryderusa.com/category/drivers/)
17:53:49	62378/62378	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228b3314a6a98a9fa7e4269b8ae251dab6-gzip%22	https://www.stryderusa.com/category/drivers/feed/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/category/drivers/feed/index.html	(from https://www.stryderusa.com/category/drivers/)
17:53:49	92761/92761	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:46%20GMT	https://www.stryderusa.com/category/drivers/page/2/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/category/drivers/page/2/index.html	(from https://www.stryderusa.com/category/drivers/)
17:53:49	93255/93255	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Mar%202024%2012:23:47%20GMT	https://www.stryderusa.com/transportation-management-services-and-shipping-container-yards/	C:/Users/hp/Downloads/test%201/www.stryderusa.com/transportation-management-services-and-shipping-container-yards/index.html	(from https://www.stryderusa.com/category/drivers/)
